Game,#,Key in…,Effect…,Code Source,Original Order
Ren and Stimpy Show Space Cadet Adventures,2,05D-2EA-E62,Start with 6 lives,Official Code - GBCD3.txt,1270
Ren and Stimpy Show Space Cadet Adventures,3,08D-2EA-E62,Start with 9 lives,Official Code - GBCD3.txt,1271
Ren and Stimpy Show Space Cadet Adventures,4,F07-54E-6E9,Infinite lives,Official Code - GBCD3.txt,1272
Ren and Stimpy Show Space Cadet Adventures,,*=1st life only,,Official Code - GBCD3.txt,1273
Ren and Stimpy Show Space Cadet Adventures,5,04D-32A-E66,*Start with 5 energy,Official Code - GBCD3.txt,1274
Ren and Stimpy Show Space Cadet Adventures,6,05D-32A-E66,*Start with 6 energy,Official Code - GBCD3.txt,1275
Ren and Stimpy Show Space Cadet Adventures,7,06D-32A-E66,*Start with 7 energy,Official Code - GBCD3.txt,1276
Ren and Stimpy Show Space Cadet Adventures,8,F07-33E-6E9,Infinite energy--except when you fall into pits,Official Code - GBCD3.txt,1277
Ren and Stimpy Show Space Cadet Adventures,,*=Don't use together with first 3 lives codes,,Official Code - GBCD3.txt,1278
Ren and Stimpy Show Space Cadet Adventures,9,047-5CE-E66,Start with 4 energy--after 1st life,Official Code - GBCD3.txt,1279
Ren and Stimpy Show Space Cadet Adventures,10,057-5CE-E66,Start with 5 energy--after 1st life,Official Code - GBCD3.txt,1280
Ren and Stimpy Show Space Cadet Adventures,11,067-5CE-E66,Start with 6 energy--after 1st life,Official Code - GBCD3.txt,1281
Rescue of Princess Blobette,1,02B-CA8-F7E,Start with 2 lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1676
Rescue of Princess Blobette,2,04B-CA8-F7E,Start with 4 lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1677
Rescue of Princess Blobette,3,08B-CA8-F7E,Start with 8 lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1678
Rescue of Princess Blobette,4,000-56D-E6E,Infinite jellybeans,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1679
Rescue of Princess Blobette,5,00D-4FD-3BE,Infinite lives,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1680
Rescue of Princess Blobette,6,02C-0E8-E66,Start with 2 honeys,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1681
Rescue of Princess Blobette,7,04C-0E8-E66,Start with 4 honeys,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1682
Rescue of Princess Blobette,8,08C-0E8-E66,Start with 8 honeys,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1683
Rescue of Princess Blobette,9,02C-0C8-E6A,Start with 2 root beers,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1684
Rescue of Princess Blobette,10,04C-0C8-E6A,Start with 4 root beers,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1685
Rescue of Princess Blobette,11,02C-0A8-F72,Start with 2 tangerines,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1686
Rescue of Princess Blobette,12,04C-0A8-F72,Start with 4 tangerines,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1687
Rescue of Princess Blobette,13,02C-088-F7E,Start with 2 vanillas,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1688
Rescue of Princess Blobette,14,04C-088-F7E,Start with 4 vanillas,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1689
Rescue of Princess Blobette,15,02C-068-E6A,Start with 2 limes,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1690
Rescue of Princess Blobette,16,04C-068-E6A,Start with 4 limes,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1691
Rescue of Princess Blobette,17,02C-048-E6E,Start with 2 apples,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1692
Rescue of Princess Blobette,18,04C-048-E6E,Start with 4 apples,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1693
Rescue of Princess Blobette,19,02C-028-E6A,Start with 2 bananas,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1694
Rescue of Princess Blobette,20,04C-028-E6A,Start with 4 bananas,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1695
Rescue of Princess Blobette,21,02C-008-E6A,Start with 2 colas,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1696
Rescue of Princess Blobette,22,04C-008-E6A,Start with 4 colas,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1697
Rescue of Princess Blobette,23,02B-FE8-E66,Start with 2 coconuts,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1698
Rescue of Princess Blobette,24,04B-FE8-E66,Start with 4 coconuts,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1699
Rescue of Princess Blobette,25,02B-FC8-E6A,Start with 2 strawberries,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1700
Rescue of Princess Blobette,26,04B-FC8-E6A,Start with 4 strawberries,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1701
Rescue of Princess Blobette,27,02B-FA8-E62,Start with 2 licorices,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1702
Rescue of Princess Blobette,28,04B-FA8-E62,Start with 4 licorices,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1703
Rescue of Princess Blobette,29,02C-108-E6E,Start with 2 ketchups,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1704
Rescue of Princess Blobette,30,04C-108-E6E,Start with 4 ketchups,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1705
Rescue of Princess Blobette,31,02C-128-E6A,Start with 2 punches,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1706
Rescue of Princess Blobette,32,04C-128-E6A,Start with 4 punches,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1707
Rescue of Princess Blobette,33,02C-148-E6A,Start with 2 mints,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1708
Rescue of Princess Blobette,34,04C-148-E6A,Start with 4 mints,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1709
Revenge of the Gator ,1,007-E1F-3BE,Infinite supply of balls,Official Code - GBCD0.txt,630
Revenge of the Gator ,2,016-EDF-E66,Start with 1 ball,Official Code - GBCD0.txt,631
Revenge of the Gator ,3,096-EDF-E66,Start with 9 balls,Official Code - GBCD0.txt,632
Revenge of the Gator ,4,21F-24D-D5D,Disable left flipper,Official Code - GBCD0.txt,633
Revenge of the Gator ,5,C9F-2AD-7F1,Disable right flipper,Official Code - GBCD0.txt,634
Robin Hood: Prince of Thieves,1,00F-B3A-E6E,Infinite energy--dueling mode only,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2570
Robin Hood: Prince of Thieves,2,010-008-7FB,Start with 1 hit point,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2571
Robin Hood: Prince of Thieves,3,190-008-7FB,Start with 25 hit points,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2572
Robin Hood: Prince of Thieves,4,4B0-008-7FB,Start with 75 hit points,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2573
Robocop ,1,F09-8AE-6E9,Infinite energy,Official Code - GBCD0.txt,635
Robocop ,2,155-E8A-2AA,Start with 1/2x energy,Official Code - GBCD0.txt,636
Robocop ,3,605-E8A-2AA,Start with 2x energy,Official Code - GBCD0.txt,637
Robocop ,4,F03-40C-6E9,Infinite time (timer goes down but resets),Official Code - GBCD0.txt,638
Robocop ,5,FAB-C7E-4C1,Infinite superguns on pick-up,Official Code - GBCD0.txt,639
Robocop ,6,005-11F-A22,"After 1st screen of each phase, no one appears in windows",Official Code - GBCD0.txt,640
Robocop 2 --Alternate Codes,,"THERE ARE 2 VERSIONS OF THIS GAME. IF THE A CODES DON'T WORK ON YOUR GAME, TRY THE B CODES",,Official Code - GBCD2.txt,1120
Robocop 2 --Alternate Codes,,VERSION A CODES:,,Official Code - GBCD2.txt,1121
Robocop 2 --Alternate Codes,1,C95-9CE-C49,Infinite energy on scrolling levels,Official Code - GBCD2.txt,1122
Robocop 2 --Alternate Codes,2,AF4-D9A-3B7,Infinite energy on ED-209 levels,Official Code - GBCD2.txt,1123
Robocop 2 --Alternate Codes,3,02A-E8E-F7A,Start with 2 lives,Official Code - GBCD2.txt,1124
Robocop 2 --Alternate Codes,4,05A-E8E-F7A,Start with 5 lives,Official Code - GBCD2.txt,1125
Robocop 2 --Alternate Codes,5,B60-C2D-3BE,Infinite lives,Official Code - GBCD2.txt,1126
Robocop 2 --Alternate Codes,6,C95-48E-C49,Infinite time--except stages 3 and 8,Official Code - GBCD2.txt,1127
Robocop 2 --Alternate Codes,,VERSION B CODES:,,Official Code - GBCD2.txt,1128
Robocop 2 --Alternate Codes,1,010-17B-2AA,Start with 1 energy,Official Code - GBCD2.txt,1129
Robocop 2 --Alternate Codes,2,060-17B-2AA,Start with 6 energy,Official Code - GBCD2.txt,1130
Robocop 2 --Alternate Codes,3,090-17B-2AA,Start with 9 energy,Official Code - GBCD2.txt,1131
Robocop 2 --Alternate Codes,4,FA9-CAE-4C1,Infinite energy,Official Code - GBCD2.txt,1132
Robocop 2 --Alternate Codes,5,00C-50D-3BE,Infinite time,Official Code - GBCD2.txt,1133
Robocop 2 --Alternate Codes,6,011-D8E-6EA,Start with 1 shotgun shot,Official Code - GBCD2.txt,1134
Robocop 2 --Alternate Codes,7,061-D8E-6EA,Start with 6 shotgun shots,Official Code - GBCD2.txt,1135
Robocop 2 --Alternate Codes,8,091-D8E-6EA,Start with 9 shotgun shots,Official Code - GBCD2.txt,1136
Robocop 2 --Alternate Codes,9,FAB-4DE-4C1,Infinite shots,Official Code - GBCD2.txt,1137
Robocop 2 --Alternate Codes,10,005-15F-A22,No men in windows,Official Code - GBCD2.txt,1138
Robocop Versus the Terminator,1,FAE-67B-4C1,Infinite energy,Official Code - GBCD13.txt,2165
Robocop Versus the Terminator,2,01D-7DD-E6A,Start on level 2,Official Code - GBCD13.txt,2166
Robocop Versus the Terminator,3,02D-7DD-E6A,Start on level 3,Official Code - GBCD13.txt,2167
Robocop Versus the Terminator,4,03D-7DD-E6A,Start on level 4,Official Code - GBCD13.txt,2168
Robocop Versus the Terminator,5,04D-7DD-E6A,Start on level 5,Official Code - GBCD13.txt,2169
Robocop Versus the Terminator,6,05D-7DD-E6A,Start on level 6,Official Code - GBCD13.txt,2170
Robocop Versus the Terminator,7,01D-5DD-56A,Start with 01010101 points,Official Code - GBCD13.txt,2171
Robocop Versus the Terminator,8,01D-58D-F76,Start with very little energy-1st life,Official Code - GBCD13.txt,2172
Robocop Versus the Terminator,9,15D-58D-F76,Start with more energy-1st life,Official Code - GBCD13.txt,2173
Robocop Versus the Terminator,10,01E-E0B-F76,Start with very little energy-2nd life,Official Code - GBCD13.txt,2174
Robocop Versus the Terminator,11,15E-E0B-F76,Start with more energy-2nd life,Official Code - GBCD13.txt,2175
Roger Clemens MVP Baseball,1,014-68A-F7D,No walks,Official Code - GBCD11.txt,2004
Roger Clemens MVP Baseball,2,014-87A-F7D,No strikeouts,Official Code - GBCD11.txt,2005
Roger Clemens MVP Baseball,3,016-B4C-F7D,"Infinite outs (except strikeouts, baserunners will still be taken out)",Official Code - GBCD11.txt,2006
Roger Clemens MVP Baseball,4,016-AFC-E66 + 01B-87C-E66,"No outs are called, except strikeouts",Official Code - GBCD11.txt,2007
Roger Clemens MVP Baseball,5,009-46B-3B7 + 009-61B-3B7,No scoring--switch off to score runs,Official Code - GBCD11.txt,2008
Rolan's Curse ,1,025-F5E-F7A,Start with 2 energy pts.,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1710
Rolan's Curse ,2,065-F5E-F7A,Start with 6 energy pts.,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1711
Rolan's Curse ,3,F0C-96C-6E9,Infinite energy,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1712
Rolans Curse 2,1,F0E-86C-6E9 ,Infinite HP,Official Code - GBCD12.txt,2033
Rolans Curse 2,2,F0E-01F-6E9 ,Infinite magic,Official Code - GBCD12.txt,2034
Rolans Curse 2,3,094-59A-E6E ,Takes 9 MP to use Electric ball,Official Code - GBCD12.txt,2035
Rolans Curse 2,4,024-59A-E6E ,Takes 2 MP to use Electric ball,Official Code - GBCD12.txt,2036
Rolans Curse 2,5,3C3-72E-5D4 ,Starts you from a new place with power-ups,Official Code - GBCD12.txt,2037
Rolan's Curse 2,,*Characters need to be powered up,,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2588
Rolan's Curse 2,1,013-89E-D56,*Start a new game with Pit in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2589
Rolan's Curse 2,2,023-89E-D56,*Start a new game with Lane in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2590
Rolan's Curse 2,3,033-89E-D56,*Start a new game with Kyle in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2591
Rolan's Curse 2,4,043-89E-D56,*Start a new game with Jude in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2592
Rolan's Curse 2,5,053-89E-D56,*Start a new game with Lee in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2593
Rolan's Curse 2,6,063-89E-D56,*Start a new game with Lora in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2594
Rolan's Curse 2,7,073-89E-D56,*Start a new game with Zold in your party,"Official Code - GBCD_upd.txt (Volume 2, No. 3)",2595
R-Type ,1,00E-C4E-19E,Infinite ships,Official Code - GBCD0.txt,618
R-Type ,2,3E8-E1F-4CA,Pod worth more,Official Code - GBCD0.txt,619
R-Type ,3,3E8-F7F-191,Speed-up gives max speed,Official Code - GBCD0.txt,620
R-Type ,4,7E5-089-3BE,Infinite credits,Official Code - GBCD0.txt,621
R-Type ,,* = Will not change display,,Official Code - GBCD0.txt,622
R-Type ,5,08B-3BE-E62,*Start with 9 credits,Official Code - GBCD0.txt,623
R-Type ,6,03B-3BE-E62,*Start with 4 credits,Official Code - GBCD0.txt,624
R-Type ,7,02B-2EE-E6E,Start on level 2,Official Code - GBCD0.txt,625
R-Type ,8,03B-2EE-E6E,Start on level 3,Official Code - GBCD0.txt,626
R-Type ,9,06B-2EE-E6E,Start on level 4,Official Code - GBCD0.txt,627
R-Type ,10,07B-2EE-E6E,Start on level 5,Official Code - GBCD0.txt,628
R-Type ,11,08B-2EE-E6E,Start on level 6,Official Code - GBCD0.txt,629
Samaurai Shodown,1,FA2-46D-4C1,Infitnite time,Official Code - GBCD13.txt,2124
Samaurai Shodown,2,3EF-80E-D57 + 1EF-81E-08F,Start timer at 30 secs.,Official Code - GBCD13.txt,2125
Samaurai Shodown,3,3EF-80E-D57 + 2EF-81E-08F,Start timer at 46 secs.,Official Code - GBCD13.txt,2126
Samaurai Shodown,4,3EF-80E-D57 + 3EF-81E-08F,Start timer at 62 secs.,Official Code - GBCD13.txt,2127
Samaurai Shodown,5,3EF-80E-D57 + 4EF-81E-08F,Start timer at 78 secs.,Official Code - GBCD13.txt,2128
Samaurai Shodown,6,3EF-80E-D57 + 5EF-81E-08F,Start timer at 94 secs.,Official Code - GBCD13.txt,2129
Samaurai Shodown,7,3EF-80E-D57 + 6EF-81E-08F,Start timer at 110 secs.,Official Code - GBCD13.txt,2130
Samaurai Shodown,8,3EF-80E-D57 + 7EF-81E-08F,Start timer at 126 secs.,Official Code - GBCD13.txt,2131
Samaurai Shodown,9,3EF-80E-D57 + 8EF-81E-08F,Start timer at 142 secs.,Official Code - GBCD13.txt,2132
Samaurai Shodown,10,3EF-80E-D57 + 9EF-81E-08F,Start timer at 158 secs.,Official Code - GBCD13.txt,2133
Samaurai Shodown,11,11F-86E-3B6,Both players start with 1/3 energy,Official Code - GBCD13.txt,2134
Samaurai Shodown,12,21F-86E-3B6,Both players start with 2/3 energy,Official Code - GBCD13.txt,2135
Samaurai Shodown,13,FFF-86E-3B6,Both players start with more energy,Official Code - GBCD13.txt,2136
Samaurai Shodown,14,3EB-60D-7F1,Computer takes all damage--even when you get hit,Official Code - GBCD13.txt,2137
Samaurai Shodown,15,3E8-9A9-2AA + 008-9B9-D5E + E08-9C9-2A9,Always fight Genan Shiranui,Official Code - GBCD13.txt,2138
Samaurai Shodown,16,3E8-9A9-2AA + 018-9B9-D5E + E08-9C9-2A9,Always fight Galford,Official Code - GBCD13.txt,2139
Samaurai Shodown,17,3E8-9A9-2AA + 028-9B9-D5E + E08-9C9-2A9,Always fight Haohmaru,Official Code - GBCD13.txt,2140
Samaurai Shodown,18,3E8-9A9-2AA + 038-9B9-D5E + E08-9C9-2A9,Always fight Ukyo Tachibana,Official Code - GBCD13.txt,2141
Samaurai Shodown,19,3E8-9A9-2AA + 048-9B9-D5E + E08-9C9-2A9,Always fight Charlotte,Official Code - GBCD13.txt,2142
Samaurai Shodown,20,3E8-9A9-2AA + 058-9B9-D5E + E08-9C9-2A9,Always fight Tam Tam,Official Code - GBCD13.txt,2143
Samaurai Shodown,21,3E8-9A9-2AA + 068-9B9-D5E + E08-9C9-2A9,Always fight Earthquake,Official Code - GBCD13.txt,2144
Samaurai Shodown,22,3E8-9A9-2AA + 078-9B9-D5E + E08-9C9-2A9,Always fight Nakoruru,Official Code - GBCD13.txt,2145
Samaurai Shodown,23,3E8-9A9-2AA + 088-9B9-D5E + E08-9C9-2A9,Always fight Wan Fan,Official Code - GBCD13.txt,2146
Samaurai Shodown,24,3E8-9A9-2AA + 098-9B9-D5E + E08-9C9-2A9,Always fight Jubei Yagyo,Official Code - GBCD13.txt,2147
Samaurai Shodown,25,3E8-9A9-2AA + 0A8-9B9-D5E + E08-9C9-2A9,Always fight Hanzo Hattori,Official Code - GBCD13.txt,2148
Samaurai Shodown,26,3E8-9A9-2AA + 0B8-9B9-D5E + E08-9C9-2A9,Always fight Kyoshiro Senryo,Official Code - GBCD13.txt,2149
Sea Quest DSV,1,01B-2DD-F7A,Start with 2 lives,Official Code - GBCD14.txt,2366
Sea Quest DSV,2,04B-2DD-F7A,Start with 5 lives,Official Code - GBCD14.txt,2367
Sea Quest DSV,3,09B-2DD-F7A,Start with 10 lives,Official Code - GBCD14.txt,2368
Sea Quest DSV,4,0EB-2DD-F7A,Start with 15 lives,Official Code - GBCD14.txt,2369
Sea Quest DSV,5,03B-37D-E6A,Start with super score,Official Code - GBCD14.txt,2370
Sea Quest DSV,6,001-EB8-E6E,Infinite lives,Official Code - GBCD14.txt,2371
Sea Quest DSV,7,011-FCC-C42,Start with very little hull energy,Official Code - GBCD14.txt,2372
Sea Quest DSV,8,051-FCC-C42,Start with 1/2 hull energy,Official Code - GBCD14.txt,2373
Sea Quest DSV,9,071-FCC-C42,Start with 3/4 hull energy,Official Code - GBCD14.txt,2374
Sea Quest DSV,10,AFE-04B-19E,Lose most energy after first hit,Official Code - GBCD14.txt,2375
Sea Quest DSV,11,00E-04B-19E,Invincible,Official Code - GBCD14.txt,2376
Serpent ,,Add codes 1 and 4 for a new type of game.,,Official Code - GBCD2.txt,1139
Serpent ,1,057-C9D-E6A,Start with 5 missiles,Official Code - GBCD2.txt,1140
Serpent ,2,087-C9D-E6A,Start with 8 missiles,Official Code - GBCD2.txt,1141
Serpent ,3,0F7-C9D-E6A,Start with 15 missiles,Official Code - GBCD2.txt,1142
Serpent ,4,00F-B0E-E69,Infinite missiles on pick-up,Official Code - GBCD2.txt,1143
Serpent ,5,005-19F-E6D,Computer can't win battle,Official Code - GBCD2.txt,1144
Serpent ,6,157-C6D-4CA,Start with smaller tail,Official Code - GBCD2.txt,1145
Serpent ,7,407-C6D-4CA,Start with longer tail,Official Code - GBCD2.txt,1146
Serpent ,8,009-63F-6E2,Tails disappear from both snakes when you turn code on at beginning of round,Official Code - GBCD2.txt,1147
Side Pocket,1,00A-65D-3BE + 001-66D-3BE + 001-67D-3BE,Power bar falls very slowly,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2530
Side Pocket,,Pocket game codes:,,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2531
Side Pocket,2,007-5CE-19E,Infinite shots,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2532
Side Pocket,3,01C-CDF-C42,Start with 1 remaining ball,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2533
Side Pocket,4,04C-CDF-C42,Start with 4 remaining balls,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2534
Side Pocket,5,0CC-CDF-C42,Start with 12 remaining balls,"Official Code - GBCD_upd.txt (Volume 1, No. 3)",2535
Simpsons : Bart Vs the Juggernauts,1,023-5B9-F76,Start on week 2,Official Code - GBCD2.txt,1148
Simpsons : Bart Vs the Juggernauts,2,033-5B9-F76,Start on week 3,Official Code - GBCD2.txt,1149
Simpsons : Bart Vs the Juggernauts,3,043-5B9-F76,See end sequence,Official Code - GBCD2.txt,1150
Simpsons : Bart Vs the Juggernauts,4,008-A6F-3B7,Infinite time on all games,Official Code - GBCD2.txt,1151
Simpsons : Bart Vs the Juggernauts,5,0A6-EB9-4C2,Always qualify with enough money,Official Code - GBCD2.txt,1152
Simpsons : Bart Vs the Juggernauts,,Capt. Lance Murdock's Skateboard Bash & Crash ,,Official Code - GBCD2.txt,1153
Simpsons : Bart Vs the Juggernauts,6,01E-A89-F76,Start with 1 life,Official Code - GBCD2.txt,1154
Simpsons : Bart Vs the Juggernauts,7,02E-A89-F76,Start with 2 lives,Official Code - GBCD2.txt,1155
Simpsons : Bart Vs the Juggernauts,8,FAF-829-4C1,Infinite lives,Official Code - GBCD2.txt,1156
Simpsons : Bart Vs the Juggernauts,,Springfield Nuclear Power Plant Bop 'till You Drop ,,Official Code - GBCD2.txt,1157
Simpsons : Bart Vs the Juggernauts,9,FA8-F38-4C1,No hits against you,Official Code - GBCD2.txt,1158
Simpsons : Bart Vs the Juggernauts,,Herman's Military Minefield Mayhem ,,Official Code - GBCD2.txt,1159
Simpsons : Bart Vs the Juggernauts,10,FAB-F28-4C1,Infinite hits,Official Code - GBCD2.txt,1160
Simpsons : Bart Vs the Juggernauts,11,FA2-848-4C1,Infinite runs,Official Code - GBCD2.txt,1161
Simpsons : Bart Vs the Juggernauts,,Kwik-E-Mart Doggie Dodge ,,Official Code - GBCD2.txt,1162
Simpsons : Bart Vs the Juggernauts,12,FA2-279-4C1,Infinite chances,Official Code - GBCD2.txt,1163
Simpsons : Bart Vs the Juggernauts,13,03D-89A-916,Start with 3 lives,Official Code - GBCD2.txt,1164
Simpsons : Bart Vs the Juggernauts,14,06D-89A-916,Start with 6 lives,Official Code - GBCD2.txt,1165
Simpsons : Bart Vs the Juggernauts,15,09D-89A-916,Start with 9 lives,Official Code - GBCD2.txt,1166
Skate Or Die: Bad 'N Rad ,1,055-1D8-C42,Start with 1/2x energy,Official Code - GBCD0.txt,647
Skate Or Die: Bad 'N Rad ,2,01D-659-E66,Start with 1 life,Official Code - GBCD0.txt,648
Skate Or Die: Bad 'N Rad ,3,05D-659-E66,Start with 5 lives,Official Code - GBCD0.txt,649
Skate Or Die: Bad 'N Rad ,4,0AD-659-E66,Start with 10 lives,Official Code - GBCD0.txt,650
Skate Or Die: Bad 'N Rad ,5,14D-659-E66,Start with 20 lives,Official Code - GBCD0.txt,651
Skate Or Die: Bad 'N Rad ,6,008-C3F-D5D,Infinite lives,Official Code - GBCD0.txt,652
Skate Or Die: Bad 'N Rad ,7,071-8CF-F7A,Choose from 7 levels,Official Code - GBCD0.txt,653
Skate Or Die: Bad 'N Rad ,8,004-A5C-3BE,Infinite time,Official Code - GBCD0.txt,654
Skate or Die-Tour De Thrash ,,Retro Rocket Ramp codes:,,Official Code - GBCD0.txt,655
